item_id,date,price_mean_520227,price_p10,price_p50,price_sd,price_p90
520222,01-01-2007,3.6650434,1.49,2.98,2.2821512,6.8899999
520222,01-02-2007,3.3499174,1.29,2.79,1.9940171,6.8899999
520222,01-03-2007,3.5149999,.99000001,2.79,2.2076838,6.8899999
520222,01-04-2007,3.4964063,.99000001,2.79,2.2090895,6.8899999
520222,01-05-2007,3.4275193,.99000001,2.79,2.1760645,6.8899999
520222,01-06-2007,3.2758138,.99000001,2.79,1.9752649,6.8899999
520222,01-07-2007,3.3575912,.99000001,2.79,2.2657061,6.8899999
520222,01-08-2007,3.3123741,.88999999,2.79,2.2703309,6.8899999
520222,01-09-2007,3.3639286,.88999999,2.79,2.3646765,6.8899999
520222,01-10-2007,3.4102817,.88999999,2.79,2.3981662,6.8899999
520222,01-11-2007,3.2936618,.86000001,2.79,2.2830448,6.8899999
520222,01-12-2007,3.4481561,.88999999,2.79,2.3994567,6.8899999
520222,01-01-2008,3.3964789,.88999999,2.79,2.4122503,6.8899999
520222,01-02-2008,3.3420439,.88999999,2.6900001,2.3703592,6.8899999
520222,01-03-2008,3.3897841,.88999999,2.79,2.2680306,6.8899999
520222,01-04-2008,3.4295967,.88999999,2.49,2.506428,6.8899999
520222,01-05-2008,3.2083199,.88999999,2.49,2.292515,6.8899999
520222,01-06-2008,3.2540944,.88999999,2.49,2.2793787,6.8899999
520222,01-07-2008,3.3203149,.88999999,2.6500001,2.2692854,6.8899999
520222,01-08-2008,3.2499249,.92000002,2.55,2.2456863,6.8899999
520222,01-09-2008,3.1329007,.99000001,2.25,2.2917187,6.8899999
520222,01-10-2008,3.2045801,.92000002,2.3900001,2.2962911,6.8899999
520222,01-11-2008,3.5263846,.95500004,2.99,2.2603135,6.8899999
520222,01-12-2008,3.3307915,.89999998,2.78,2.0955753,6.8899999
520222,01-01-2009,3.3397222,.99000001,2.6600001,2.1085196,6.8899999
520222,01-02-2009,3.1623485,.89999998,2.49,2.0370772,6.8899999
520222,01-03-2009,3.0574615,.88499999,2.4650002,2.0239811,6.8899999
520222,01-04-2009,3.1718657,.97000003,2.49,2.0498679,6.8899999
520222,01-05-2009,3.2167175,.99000001,2.5799999,2.0711796,6.8899999
520222,01-06-2009,3.1616392,.87,2.49,2.0830057,6.8899999
520222,01-07-2009,3.2145,.87,2.49,2.2686241,6.8899999
520222,01-08-2009,3.2625,.87,2.4650002,2.2876439,6.8899999
520222,01-09-2009,3.443125,.87,2.585,2.5357382,6.8899999
520222,01-10-2009,3.3872581,.87,2.6900001,2.3257987,6.8899999
520222,01-11-2009,3.4915555,.89999998,2.9300001,2.5103004,6.8899999
520222,01-12-2009,3.4600725,.97000003,2.7150002,2.3926852,6.8899999
520222,01-01-2010,3.3404286,.99000001,2.79,2.0929317,6.8899999
520222,01-02-2010,3.2271552,.98000002,2.5899999,2.0225277,6.8899999
520222,01-03-2010,3.0812194,.99000001,2.04,2.0998333,6.8899999
520222,01-04-2010,3.0919008,.99000001,2.3199999,1.9716555,6.8899999
520222,01-05-2010,3.2659054,.99000001,2.5899999,1.9538267,6.8899999
520222,01-06-2010,3.1793749,.99000001,2.5450001,1.9504055,6.8899999
520222,01-07-2010,3.1718111,.99000001,2.5899999,1.8835407,6.8899999
520222,01-08-2010,3.2116666,1.08,2.5899999,1.953072,6.8899999
520222,01-09-2010,3.1546564,1.08,2.5899999,1.9170712,6.8899999
520222,01-10-2010,3.1630304,1.12,2.5899999,1.9237372,6.8899999
520222,01-11-2010,3.2417164,1.4400001,2.5899999,1.9870151,6.8899999
520222,01-12-2010,3.2202964,1.25,2.5899999,1.9881653,6.8899999
520222,01-01-2011,3.1694074,1.1,2.5899999,1.9246565,6.8899999
520222,01-02-2011,3.22504,1.01,2.5899999,2.0003107,6.8899999
520222,01-03-2011,3.3757036,1.1,2.5899999,2.1641593,6.8899999
520222,01-04-2011,3.50616,1.01,2.99,2.20855,6.8899999
520222,01-05-2011,3.5413222,1,2.99,2.2540379,6.8899999
520222,01-06-2011,3.5532539,1,2.8899999,2.3258948,6.8899999
520222,01-07-2011,3.6449206,1,3.0699999,2.2920394,6.8899999
520222,01-08-2011,3.6873846,1,3.165,2.2797332,6.8899999
520222,01-09-2011,3.7113078,.99000001,3.25,2.2421572,6.8899999
520222,01-10-2011,3.6526923,1.125,3.085,2.2175195,6.8899999
520222,01-11-2011,3.6653435,1,3.25,2.1929681,6.8899999
520222,01-12-2011,3.5682962,1,3.2,2.1173019,6.8899999
520222,01-01-2012,3.5738971,1.09,3.155,2.1070337,6.8899999
520222,01-02-2012,3.633158,1.15,3.25,2.0592506,6.8899999
520222,01-03-2012,3.6520715,1.175,3.25,2.0571473,6.8899999
520222,01-04-2012,3.6555037,1.15,3.25,1.9881988,6.8899999
520222,01-05-2012,3.6197727,1.39,3.1900001,1.970736,6.8899999
520222,01-06-2012,3.6330147,1.39,3.22,2.0042448,6.8899999
520222,01-07-2012,3.6553435,1.59,3.25,1.8810256,6.8899999
520222,01-08-2012,3.6967406,1.59,3.25,1.9558187,6.8899999
520222,01-09-2012,3.6378739,1.4299999,3.24,1.9086089,6.8899999
520222,01-10-2012,3.57952,1.4299999,3.1099999,2.0116522,6.8899999
520222,01-11-2012,3.428,1.41,3.1849999,1.8807067,6.8899999
520222,01-12-2012,3.4556391,1.39,3.2,1.8127224,6.8899999
520222,01-01-2013,3.6340601,1.4299999,3.25,1.9649643,6.8899999
520222,01-02-2013,3.6281343,1.59,3.1950002,2.0164437,6.8899999
520222,01-03-2013,3.5866666,1.59,3.1900001,1.9736646,6.8899999
520222,01-04-2013,3.6522462,1.59,3.1950002,2.0071495,6.9899998
520222,01-05-2013,3.678,1.59,3.2249999,2.0413873,6.9899998
520222,01-06-2013,3.5888236,1.4299999,3.1950002,1.9935329,6.9899998
520222,01-07-2013,3.5538344,1.4299999,3.1099999,1.9309056,6.9899998
520222,01-08-2013,3.5186152,1.4449999,2.99,1.9797156,6.9899998
520222,01-09-2013,3.5908823,1.5,3.2249999,1.9932123,6.9899998
520222,01-10-2013,3.51,1.5,3.05,1.944236,6.9899998
520222,01-11-2013,3.4874437,1.59,3.2,1.8214333,5.8000002
520222,01-12-2013,3.4664705,1.5,3.0549998,1.867306,5.8000002
520222,01-01-2014,3.2557251,.94999999,2.99,1.977868,5.8000002
520222,01-02-2014,3.5432558,1.39,2.99,2.0808825,5.8000002
520222,01-03-2014,3.4921014,1.5,2.99,1.9908727,5.8000002
520222,01-04-2014,3.5619013,1.5,3.1799998,2.0187972,5.8000002
520222,01-05-2014,3.617218,1.5,3.25,2.0457497,5.8000002
520222,01-06-2014,3.5857971,1.5,3.22,2.0277243,5.8000002
520222,01-07-2014,3.5793233,1.5,3.1900001,2.0300567,5.8000002
520222,01-08-2014,3.658797,1.5,3.25,2.1051013,5.8000002
520222,01-09-2014,3.7082307,1.5,3.47,2.1305094,5.8000002
520222,01-10-2014,3.8835714,1.5,3.45,2.375421,7.79
520222,01-11-2014,3.8682835,1.6,3.45,2.3154552,7.79
520222,01-12-2014,3.8731344,1.75,3.45,2.321182,7.79
520222,01-01-2015,3.7242537,1,3.1500001,2.4668663,7.79
520222,01-02-2015,4.0736523,1.5,3.72,2.5108202,7.79
520222,01-03-2015,4.0383739,1.39,3.49,2.518244,7.79
520222,01-04-2015,3.9580915,1.35,3.49,2.4477258,7.79
520222,01-05-2015,4.0108871,1.29,3.45,2.5177956,7.79
520222,01-06-2015,3.8470588,1,3.49,2.6263623,7.79
520222,01-07-2015,4.1555557,1.49,3.8900001,2.3932133,7.79
520222,01-08-2015,3.8762591,1.35,3.8900001,2.1496727,5.8400002
520222,01-09-2015,3.8555944,1.29,3.45,2.1677761,5.8400002
520222,01-10-2015,3.6782014,1.29,3.5,1.9935865,5.8400002
520222,01-11-2015,3.9065735,1.35,3.8900001,2.0527654,5.8400002
520222,01-12-2015,3.9443383,1.35,3.8900001,2.2537084,6.5
520222,01-01-2016,3.773603,1.35,3.8900001,2.1454659,5.8400002
520222,01-02-2016,3.983546,1.29,3.8900001,2.1416407,5.9699998
520222,01-03-2016,3.9091609,1.29,3.8900001,2.1909971,5.9699998
520222,01-04-2016,3.9327891,1.29,3.8900001,2.2023988,5.9899998
520222,01-05-2016,3.9840689,1.29,3.8900001,2.2397082,6.5
520222,01-06-2016,3.7045455,1.27,3.8900001,2.154758,5.9899998
520222,01-07-2016,3.5042424,1.27,2.9100001,2.1517739,6.5
520222,01-08-2016,4.363028,1.27,3.895,2.9378753,10
520222,01-09-2016,4.3723359,1.29,3.99,2.8741646,9.9899998
520222,01-10-2016,4.4121985,1.29,3.8900001,2.9484222,10
520222,01-11-2016,4.4028277,1.29,3.9000001,2.9554675,10
520222,01-12-2016,4.2671332,1.29,3.8900001,2.968683,9.9949999
520222,01-01-2017,3.9230464,1.29,3.3199999,2.9001236,9.4899998
520222,01-02-2017,4.2644854,1.29,3.5,3.1642504,10.99
520222,01-03-2017,4.2075,1.29,3.5,3.0146248,10.5
520222,01-04-2017,4.3105555,1.29,3.6950002,3.0720899,10.5
520222,01-05-2017,4.3514686,1.29,3.8900001,3.095974,10.5
520222,01-06-2017,4.2648592,1.29,3.3800001,3.1015894,10.5
520222,01-07-2017,4.2810345,1.29,3.5,3.0481491,10.5
520222,01-08-2017,3.8237858,1.29,3.25,2.682375,6.9549999
520222,01-09-2017,3.9400001,1.295,3.8900001,2.5142088,6.6900001
520222,01-10-2017,4.0787859,1.29,3.8900001,2.6510468,7.4899998
520222,01-11-2017,3.847846,1.29,3.1900001,2.7014706,7.2399998
520222,01-12-2017,4.0610852,1.29,3.25,2.7913477,8.1499996
520222,01-01-2018,3.8911724,1.29,3.5899999,2.5196805,6.9899998
520222,01-02-2018,4.0410771,1.49,3.8900001,2.4303668,7.2399998
520222,01-03-2018,3.9454136,1.49,3.8900001,2.3376844,6.5
520222,01-04-2018,3.975373,1.49,3.8900001,2.2880242,6.8899999
520222,01-05-2018,3.9101613,1.49,3.25,2.3989024,6.9200001
520222,01-06-2018,3.9960284,1.49,3.8900001,2.2383242,6.5
520222,01-07-2018,3.9954166,1.49,3.8900001,2.1980867,6.5
520222,01-08-2018,3.9208965,1.49,3.8900001,2.1695659,6.5
520222,01-09-2018,3.9111485,1.3,3.8900001,2.2324769,6.5
520222,01-10-2018,3.900986,1.3,3.8900001,2.227772,6.5
520222,01-11-2018,3.9826429,1.3,3.8900001,2.2511566,6.6949997
520222,01-12-2018,3.9977372,1.3,3.8900001,2.2486372,6.8899999
520222,01-01-2019,3.9044526,1.3,3.75,2.2266061,6.6900001
520222,01-02-2019,3.8815,1.3,3.8900001,2.3121107,6.7449999
520222,01-03-2019,3.9953191,1.3,3.8900001,2.4970603,7.5
520222,01-04-2019,3.7546153,1.3,3.5,2.1839836,5.8899999
520222,01-05-2019,3.8,1.3,3.375,2.3050668,6.5
520222,01-06-2019,3.8977623,1.3,3.9000001,2.3697529,6.5
520222,01-07-2019,3.8964865,1.3,3.9000001,2.340502,6.5
520222,01-08-2019,3.8659558,1.3,3.9000001,2.2227242,6.5
520222,01-09-2019,3.9233334,1.5,3.9000001,2.1994388,6.5
520222,01-10-2019,4.0704317,1.3,3.9000001,2.3816934,7.9899998
520222,01-11-2019,4.0524473,1.3,3.9000001,2.3805606,7.5
520222,01-12-2019,3.9315383,1.295,3.4949999,2.4229827,7.7449999
520222,01-01-2020,4.1420002,1.3,3.9000001,2.3719225,7.7449999
520222,01-02-2020,4.1398506,1.3,3.9000001,2.297756,6.5
520222,01-03-2020,4.0811763,1.29,3.9000001,2.3605609,6.5
520222,01-04-2020,4.2528048,1.99,4.2449999,2.1941338,6.5
520222,01-05-2020,4.2208433,1.99,4.5,2.2988985,6.5
520222,01-06-2020,4.4247675,1.99,4.5,2.4518802,6.5
520222,01-07-2020,4.4138145,1.99,4.6999998,1.9449509,6.5
520222,01-08-2020,4.4270267,1.8,4.5,2.3303022,7.5
520222,01-09-2020,4.5047827,1.75,4.4200001,2.4918671,8
520222,01-10-2020,4.3720407,1.99,4.4699998,2.3804505,7.5
520222,01-11-2020,4.1065431,1.99,4,2.2084928,6.4000001
520222,01-12-2020,4.2733803,1.5,4.5,2.3877561,6.5
520222,01-01-2021,4.3540788,1.5,4.5,2.5932827,6.5
520222,01-02-2021,5.0293021,1.99,4.9399996,2.987653,9.5
520222,01-03-2021,4.9415293,1.5,4.9899998,3.098917,9.5
520222,01-04-2021,4.9912643,1.5,4.9899998,3.1389821,9.5
520222,01-05-2021,5.6707525,1.5,5,3.3701642,9.6499996
520222,01-06-2021,5.5843925,1.5,5.1999998,3.1271825,9.6499996
520222,01-07-2021,5.344914,1.5,5,3.1413858,9.6499996
520222,01-08-2021,5.5741668,1.5,5,3.3424895,9.6499996
520222,01-09-2021,5.432992,1.5,5,3.228153,9.6499996
